"id","product_id","size_name","color","quantity","sku","is_active","created_at","updated_at"
12399,31732,M,Brown,20,SKU-31732-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12400,27845,M,Black,20,SKU-27845-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12401,31729,M,Blue,20,SKU-31729-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12402,31743,M,Olive,20,SKU-31743-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12403,28492,M,Blue,20,SKU-28492-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12404,16906,M,Maroon,20,SKU-16906-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12405,7556,M,Blue,20,SKU-7556-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12406,48242,M,Grey Melange,20,SKU-48242-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12407,8273,M,Yellow,20,SKU-8273-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12408,16355,M,Purple,20,SKU-16355-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12409,40036,M,Navy Blue,20,SKU-40036-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12410,15975,M,Black,20,SKU-15975-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12411,13403,M,Red,20,SKU-13403-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12412,6185,M,Grey,20,SKU-6185-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12413,36590,M,Red,20,SKU-36590-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12414,7744,M,Navy Blue,20,SKU-7744-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12415,7925,M,Navy Blue,20,SKU-7925-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12416,9657,M,Red,20,SKU-9657-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12417,6255,M,White,20,SKU-6255-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12418,36303,M,Black,20,SKU-36303-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12419,10015,M,White,20,SKU-10015-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12420,8612,M,Navy Blue,20,SKU-8612-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12421,28554,M,Black,20,SKU-28554-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12422,2149,M,White,20,SKU-2149-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12423,27887,M,White,20,SKU-27887-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12424,47280,M,Black,20,SKU-47280-M,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12425,24050,L,Blue,20,SKU-24050-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12426,13967,L,Red,20,SKU-13967-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12427,4256,L,Grey Melange,20,SKU-4256-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12428,50194,L,Black,20,SKU-50194-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12429,58372,L,Beige,20,SKU-58372-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12430,4361,L,Blue,20,SKU-4361-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12431,4319,L,Blue,20,SKU-4319-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12432,34041,L,Red,20,SKU-34041-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12433,33249,L,White,20,SKU-33249-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12434,12180,L,White,20,SKU-12180-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12435,7053,L,Blue,20,SKU-7053-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12436,12003,L,Grey,20,SKU-12003-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12437,9256,L,Blue,20,SKU-9256-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12438,11672,L,Yellow,20,SKU-11672-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12439,15370,L,Pink,20,SKU-15370-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12440,23145,L,Off White,20,SKU-23145-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12441,19324,L,Maroon,20,SKU-19324-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12442,11402,L,Black,20,SKU-11402-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12443,16442,L,Black,20,SKU-16442-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12444,23119,L,Grey,20,SKU-23119-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12445,16233,L,Grey,20,SKU-16233-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12446,9946,L,Black,20,SKU-9946-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12447,20218,L,Charcoal,20,SKU-20218-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12448,14993,L,Grey,20,SKU-14993-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12449,23068,L,Blue,20,SKU-23068-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12450,18627,L,Red,20,SKU-18627-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12451,20303,L,Purple,20,SKU-20303-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12452,12917,L,White,20,SKU-12917-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12453,59130,L,Black,20,SKU-59130-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12454,7686,L,Red,20,SKU-7686-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12455,6478,L,Grey,20,SKU-6478-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12456,36208,L,Black,20,SKU-36208-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12457,17629,L,Blue,20,SKU-17629-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12458,8478,L,Blue,20,SKU-8478-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12459,19012,L,Pink,20,SKU-19012-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12460,31161,L,Navy Blue,20,SKU-31161-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12461,31742,L,Black,20,SKU-31742-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12462,27846,L,Charcoal,20,SKU-27846-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12463,31732,L,Brown,20,SKU-31732-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12464,27845,L,Black,20,SKU-27845-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12465,31729,L,Blue,20,SKU-31729-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12466,31743,L,Olive,20,SKU-31743-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12467,28492,L,Blue,20,SKU-28492-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12468,16906,L,Maroon,20,SKU-16906-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12469,7556,L,Blue,20,SKU-7556-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12470,48242,L,Grey Melange,20,SKU-48242-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12471,8273,L,Yellow,20,SKU-8273-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12472,16355,L,Purple,20,SKU-16355-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12473,40036,L,Navy Blue,20,SKU-40036-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12474,15975,L,Black,20,SKU-15975-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12475,13403,L,Red,20,SKU-13403-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12476,6185,L,Grey,20,SKU-6185-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12477,36590,L,Red,20,SKU-36590-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12478,7744,L,Navy Blue,20,SKU-7744-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12479,7925,L,Navy Blue,20,SKU-7925-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12480,9657,L,Red,20,SKU-9657-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12481,6255,L,White,20,SKU-6255-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12482,36303,L,Black,20,SKU-36303-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12483,10015,L,White,20,SKU-10015-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12484,8612,L,Navy Blue,20,SKU-8612-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12485,28554,L,Black,20,SKU-28554-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12486,2149,L,White,20,SKU-2149-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12487,27887,L,White,20,SKU-27887-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12488,47280,L,Black,20,SKU-47280-L,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12489,24050,XL,Blue,10,SKU-24050-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12490,13967,XL,Red,10,SKU-13967-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12491,4256,XL,Grey Melange,10,SKU-4256-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12492,50194,XL,Black,10,SKU-50194-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12493,58372,XL,Beige,10,SKU-58372-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12494,4361,XL,Blue,10,SKU-4361-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12495,4319,XL,Blue,10,SKU-4319-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12496,34041,XL,Red,10,SKU-34041-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12497,33249,XL,White,10,SKU-33249-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12498,12180,XL,White,10,SKU-12180-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12499,7053,XL,Blue,10,SKU-7053-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12500,12003,XL,Grey,10,SKU-12003-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12501,9256,XL,Blue,10,SKU-9256-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12502,11672,XL,Yellow,10,SKU-11672-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12503,15370,XL,Pink,10,SKU-15370-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12504,23145,XL,Off White,10,SKU-23145-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12505,19324,XL,Maroon,10,SKU-19324-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12506,11402,XL,Black,10,SKU-11402-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12507,16442,XL,Black,10,SKU-16442-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12508,23119,XL,Grey,10,SKU-23119-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12509,16233,XL,Grey,10,SKU-16233-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12510,9946,XL,Black,10,SKU-9946-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12511,20218,XL,Charcoal,10,SKU-20218-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12512,14993,XL,Grey,10,SKU-14993-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12513,23068,XL,Blue,10,SKU-23068-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12514,18627,XL,Red,10,SKU-18627-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12515,20303,XL,Purple,10,SKU-20303-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12516,12917,XL,White,10,SKU-12917-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12517,59130,XL,Black,10,SKU-59130-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12518,7686,XL,Red,10,SKU-7686-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12519,6478,XL,Grey,10,SKU-6478-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12520,36208,XL,Black,10,SKU-36208-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12521,17629,XL,Blue,10,SKU-17629-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12522,8478,XL,Blue,10,SKU-8478-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12523,19012,XL,Pink,10,SKU-19012-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12524,31161,XL,Navy Blue,10,SKU-31161-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12525,31742,XL,Black,10,SKU-31742-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12526,27846,XL,Charcoal,10,SKU-27846-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12527,31732,XL,Brown,10,SKU-31732-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12528,27845,XL,Black,10,SKU-27845-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12529,31729,XL,Blue,10,SKU-31729-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12530,31743,XL,Olive,10,SKU-31743-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12531,28492,XL,Blue,10,SKU-28492-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12532,16906,XL,Maroon,10,SKU-16906-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12533,7556,XL,Blue,10,SKU-7556-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12534,48242,XL,Grey Melange,10,SKU-48242-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12535,8273,XL,Yellow,10,SKU-8273-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12536,16355,XL,Purple,10,SKU-16355-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12537,40036,XL,Navy Blue,10,SKU-40036-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12538,15975,XL,Black,10,SKU-15975-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12539,13403,XL,Red,10,SKU-13403-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12540,6185,XL,Grey,10,SKU-6185-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12541,36590,XL,Red,10,SKU-36590-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12542,7744,XL,Navy Blue,10,SKU-7744-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12543,7925,XL,Navy Blue,10,SKU-7925-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12544,9657,XL,Red,10,SKU-9657-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12545,6255,XL,White,10,SKU-6255-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12546,36303,XL,Black,10,SKU-36303-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12547,10015,XL,White,10,SKU-10015-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12548,8612,XL,Navy Blue,10,SKU-8612-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12549,28554,XL,Black,10,SKU-28554-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12550,2149,XL,White,10,SKU-2149-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12551,27887,XL,White,10,SKU-27887-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12552,47280,XL,Black,10,SKU-47280-XL,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12553,14117,"28",Blue,15,SKU-14117-28,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12554,11520,"28",Black,15,SKU-11520-28,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12555,5768,"28",Blue,15,SKU-5768-28,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
12556,50948,"28",Black,15,SKU-50948-28,1,"2026-02-23 16:37:43","2026-02-23 16:37:43"
